35211,1784
35212,1784
35213,1784
23260,85
23261,85
23269,85
95799,17652
6778,115
73447,2980
73444,13030
73441,3287
73440,700
46797,9358
24589,3233
73449,14104
73448,2801
32608,3122
46799,9597
88555,13114
85671,16625
85670,16609
5056,378
5051,276
38569,166
38560,364
38563,5415
38564,20
53561,243
70139,14315
70130,14315
70131,14315
44223,9716
44222,9716
44224,225
36177,1236
18769,4634
33525,7855
33526,7855
18762,4634
18765,4634
18764,4634
18767,4634
18766,4634
41542,6204
87125,16763
87123,16763
87122,16763
87121,16763
87120,16763
41549,6121
83637,3342
83635,13300
83632,5681
71770,7757
76206,5153
8034,1779
76204,5153
76205,5153
76202,5153
76203,5153
76201,5153
76208,5153
76209,5153
58075,12396
32750,6803
58077,11302
95968,900
95969,4289
58076,12396
58071,4429
95963,938
95966,17732
95967,4289
89496,12663
58072,9729
65066,9859
65067,847
65064,3294
65062,9025
65063,4148
65061,8466
77664,49
43338,6505
43336,4364
13671,1060
43333,4129
43331,6756
16002,1598
16003,1598
16001,1598
5868,663
5867,199
5866,88
5860,462
52349,5709
2238,337
52345,9488
52347,3247
52341,5182
52340,9824
52342,9595
69034,3403
69037,12130
69036,700
69033,3441
69039,6440
69038,1638
90295,17030
90294,7958
48209,1104
90296,17031
90291,7958
99521,18400
99522,18400
99523,18400
48203,2026
45630,960
48201,1104
48207,1104
45634,1487
48205,1104
45636,236
7940,739
63783,3504
63785,11374
97471,18023
97473,3233
12208,1311
12209,1311
97477,61
12204,1311
12205,1311
12206,1311
12207,1311
12201,1311
12202,1311
12203,1311
98560,11100
10512,914
53563,350
29353,1234
53566,704
53565,3773
8862,2006
21409,5123
21404,5123
21405,5123
21402,5123
21403,5123
62781,61
62786,61
67578,1375
67579,188
67572,4627
67573,591
68634,7065
68635,12879
68636,3925
68631,6268
68633,11610
68638,12473
24578,2982
24574,704
28409,255
28408,255
79721,15970
28403,255
28402,255
28401,255
28407,255
28406,255
28405,255
28404,255
95821,4423
92832,12473
92831,12473
35058,8030
35056,8030
35057,8030
92836,12473
95827,4423
95826,4423
55128,5740
55129,5740
91987,17124
55120,5740
55121,5740
55122,5740
55123,5740
55124,5740
55125,5740
55126,5740
55127,5740
93581,17362
93584,166
93586,166
27007,5652
92187,15733
92186,15733
92182,15733
74050,1699
74054,6371
74059,7451
74058,13307
32588,7730
32583,350
55780,10597
98602,3086
98601,10135
98604,10328
35585,6972
35580,7947
56475,10917
56474,11715
32056,3930
32055,3930
32052,3337
32050,4364
57787,11448
32059,76
57785,8946
94549,1730
25714,27
25715,27
25716,27
25717,27
25710,27
25711,27
25712,27
25713,27
25718,27
25719,27
21875,2353
21871,3999
99950,18570
66780,8719
75099,15182
75097,413
75094,11268
75092,1069
75093,11268
75090,1069
75091,1069
57430,10600
53952,179
57432,691
53950,1825
53957,382
53956,382
57437,10533
53959,11446
36775,7346
33729,3814
38601,7157
38603,206
38606,5406
83431,4791
83438,3810
27828,5619
27826,1110
27820,104
27823,694
42757,1813
42755,9454
46239,10052
15133,3444
15132,3444
15135,3444
15134,3444
31764,6238
39558,7900
31763,1904
31769,1435
39555,2474
33896,3021
33897,3021
78115,14935
78116,4087
78117,12693
33898,7899
78113,14131
72219,7140
88523,13114
88520,13114
88521,13114
88526,13114
88527,13114
88524,13114
88525,13114
72211,7140
72210,7140
88528,13114
72212,7140
72215,7140
72214,7140
72217,7140
72216,7140
47250,739
77069,3478
77068,3478
77061,3478
77060,3478
77063,3478
77062,3478
77065,3478
77064,3478
77067,3478
77066,3478
78233,7872
42372,4423
42376,2937
42378,3368
70302,14316
15286,3454
15281,3454
45341,306
45340,1550
45343,9883
45345,2398
15283,3454
45347,3591
45349,749
15282,3454
10924,18
1720,204
40269,7337
40268,7337
40261,7337
40266,7337
14303,3167
14302,3167
14305,3167
14304,3167
94912,16752
94913,16752
94915,16752
17964,1831
66932,99
66935,1588
66937,1531
66936,10562
66939,5592
66938,3181
27698,6218
48875,847
48877,1622
63347,8299
48872,1019
48879,4508
50847,7795
50840,4032
50841,3326
50842,1460
50843,546
50849,97
97391,9595
97392,881
46082,914
49058,2784
46085,3189
65560,282
49057,1153
49056,8574
49052,2781
94288,4423
94289,4423
94282,4423
94283,4423
94280,4423
94286,4423
94287,4423
94284,4423
94285,4423
57232,1259
57233,6748
57236,2186
57237,5906
57235,34
43103,3258
43105,5111
43107,962
43106,2579
97535,2818
97534,7624
97536,1493
97530,1197
97533,6987
46553,3591
46552,9884
97538,5803
94130,17438
94131,17438
94132,17438
94133,17438
94134,17438
94137,17438
94139,17438
52556,1110
52557,1110
17140,4169
52553,9319
60428,5346
90622,17034
90624,17034
60421,1866
60423,923
85544,16030
60425,1602
60424,134
60426,10885
80463,5682
80467,11365
80466,15587
80465,8466
80469,968
80468,12559
27594,5743
27596,2632
27591,125
27599,6540
48012,1784
99758,12424
95663,4291
95661,9622
95667,16176
95666,8544
95665,4419
95669,378
95668,8055
29250,1400
78358,2781
78359,10389
78351,12501
34280,7942
34281,7942
34282,7942
72058,8402
34285,7958
34287,7959
34288,7959
72052,6546
79083,9088
79085,6524
79084,1492
72055,4087
78680,15805
78681,15805
78682,15805
78683,15805
37888,1076
37882,146
38478,2824
92572,17232
92571,17232
66214,13877
50309,10937
50308,10937
66210,13877
66211,13878
66212,13877
66213,13877
50303,10937
50302,10937
50307,10937
66219,13880
50305,10937
50304,10937
68847,13602
68845,13602
68844,9249
68843,734
68842,4563
23038,1400
68849,13602
68848,13602
77269,3478
77268,3478
77263,3478
77262,3478
77261,3478
77267,3478
77266,3478
77265,3478
79556,8555
79553,1204
79550,14176
28610,691
28615,6268
73010,4029
73011,908
73012,6189
92395,17217
73014,3611
92393,17217
73019,6764
23693,5582
23692,5582
32936,7786
23696,2272
32932,7792
93625,9740
93624,8357
93621,8452
56621,10858
56626,5439
56627,11700
23960,1493
23962,382
32229,1197
27278,614
61299,8677
25523,3193
25520,1602
25529,4043
98105,18131
98107,18131
39841,4558
39842,3516
57571,5739
39846,1983
70540,2186
70546,7616
38120,2803
91724,17096
72847,6023
38124,2803
72842,7673
38126,2803
37414,8484
37415,8484
37416,8484
37410,8484
37411,8484
37412,8484
37419,8484
84751,220
3450,531
75110,15197
75117,5063
75116,8082
84757,10289
3455,217
75119,12744
75118,12790
41339,737
73132,14911
41332,8139
73131,14911
40069,61
40068,570
86446,16699
40067,5103
40066,8430
40065,8430
77496,15545
73134,14911
14143,1375
70891,14458
70893,14458
70892,14458
70895,14458
70894,14458
70896,14458
70898,14458
33256,6025
33919,7912
33918,7913
78539,3827
33911,7912
33910,7914
33913,7912
33912,7912
33915,7914
18337,220
33917,7913
33916,7912
38037,6647
76491,13335
38034,960
89040,14222
89044,2972
89045,15804
89048,16970
89049,16586
91896,13169
47598,1848
85939,4599
85936,4508
85934,16281
47597,3851
51558,8736
51554,2179
27497,1325
55078,6856
47040,5258
47042,1448
55079,6856
51551,4795
91899,13169
6478,179
6473,1083
6477,116
31515,7515
31510,3256
31518,518
19465,4836
88318,2158
88311,16922
88312,7355
39073,34
39074,5825
39078,237
80041,907
81136,14102
43748,7593
43746,1932
46711,2333
46714,7224
11499,1198
13320,201
13322,521
13323,158
38851,3478
38856,2801
80265,2457
80264,2457
80266,2457
80261,2457
80260,2457
80263,2457
80262,2457
20124,1531
48655,5739
48657,827
20121,4919
20122,4919
62378,1448
48658,834
48659,188
62370,280
27113,6477
44711,290
44710,290
44714,290
44718,290
27117,6477
41072,539
41071,539
41076,539
41074,1980
59748,10845
59749,1068
14801,981
14802,781
14805,1640
14806,231
48555,10461
48553,10461
48552,10461
48551,10461
48550,10461
28054,6699
28055,6699
28056,6699
28053,6699
92808,17262
92809,17262
92806,17262
92807,17262
92804,17262
92805,17262
92802,17262
95851,4423
95852,4423
95853,4423
89521,3904
89520,3904
89523,3904
51366,8254
51365,1306
61059,5735
61054,3210
61051,7480
14784,1945
25321,916
25320,916
25323,916
25322,916
25325,916
25324,916
25327,916
25326,916
25329,916
25328,916
88241,10017
97002,907
97006,8102
82323,9407
82327,10061
2298,323
2293,323
2297,323
56352,347
56357,10413
56355,658
10918,9
59624,2971
57005,1279
57007,12179
57003,1425
15705,3670
61941,7925
61943,542
61944,877
60094,12809
60095,12809
60090,6247
60098,643
53278,11378
63541,1602
53274,11378
63548,166
49248,3337
49249,3770
49245,2785
49246,8170
49247,216
49241,366
49242,1651
56972,635
94070,16602
22952,1568
2741,493
2742,493
2745,493
2744,493
2746,493
13244,2844
71920,1640
71921,3456
71929,12498
53156,1126
37301,2326
54720,3943
54723,10487
54722,891
78521,1147
78520,1147
78523,1147
78522,1147
78526,1147
3048,529
62634,10087
62633,363
62630,10
62631,211
62638,296
62639,4820
27419,1325
27411,1325
27410,1325
27413,1325
27412,1325
27415,1325
27417,1325
27416,1325
67049,802
67047,489
67045,10533
29045,3925
29042,797
14781,1069
30912,891
30914,891
30916,891
30917,891
30919,891
31069,1019
31065,2061
31064,1056
31063,2807
31062,7480
31061,7480
31060,676
72576,282
72577,3061
55092,563
34749,1904
34748,1904
34743,7995
34742,7995
34745,7995
34744,7995
34747,7995
34746,7995
35294,1784
35295,1784
35296,1784
35297,1784
35290,1784
35291,1784
35292,1784
35293,1784
35298,1784
66026,11352
66025,13802
24440,529
66023,760
66021,9567
66020,363
50110,804
50116,268
50117,3193
61554,10195
61555,10195
61553,7180
61550,3209
61558,10195
73195,14911
73194,14911
73196,14911
73190,14911
22135,5245
22134,5245
77433,7697
77436,14751
77434,1044
51646,5214
51640,1603
93475,17337
51649,382
56017,2766
56011,11213
56010,10135
98224,13501
98225,288
98226,288
98227,288
98220,3601
98223,406
4457,224
4455,76
74169,15049
85369,8631
85367,8631
85366,8631
85365,8631
85364,8631
84098,9355
84092,16459
84093,16459
84090,16459
84091,16459
41271,4309
84097,16456
84094,16459
84095,16435
73185,14911
75233,4603
39652,1813
39653,3902
39654,1056
79968,13114
71260,491
71263,9372
71264,1613
71266,8544
71269,13612
71268,7550
33039,3439
18813,1398
33034,3439
33035,3439
33032,3439
33033,3439
33030,3439
33031,3439
37625,518
37621,518
37620,518
84540,1421
84542,7832
83013,10747
83011,6799
83014,3163
71485,11376
47941,1980
47940,3826
47944,9740
47949,5160
47948,7938
14750,1951
14753,1052
13904,3081
13905,3081
77881,7631
77880,635
13902,3081
13903,3081
18105,1923
18104,1923
18106,1923
18101,1923
18103,1923
18102,1923
18109,1923
30077,7264
72908,12597
30071,7246
72901,12597
72903,12597
72902,12597
72905,12597
72904,12597
30079,3656
72906,12597
31307,1259
31304,3399
31305,1514
31302,1597
31301,1671
31309,4036
47367,1504
47366,1825
11229,1398
47362,743
11226,1398
11225,1398
11224,1398
11223,1398
11222,1398
11221,1398
11220,1398
19058,2253
19054,2253
19055,2253
19056,2253
19057,2253
76163,15347
76162,15347
39130,739
42461,3504
42460,651
42462,3365
42464,2081
80650,14196
80651,11417
80654,8913
16623,2856
12754,1117
88102,16902
64730,1598
64735,158
64734,2766
64739,3390
64738,3101
95458,10153
95459,272
63703,13530
63702,13530
95456,7139
21158,135
21157,135
12288,1311
21153,1486
64089,6283
64088,8837
64086,13593
64085,85
81301,11168
64082,13593
64081,13593
64080,6611
49735,10730
42286,1948
49730,3370
49739,10733
46902,8920
46903,8920
46901,8920
46904,8920
51656,5582
55576,11788
51654,9935
53074,2146
13488,254
53076,4162
32753,7765
53073,378
13480,1092
90211,7971
53079,8001
90213,7971
90212,7971
58625,11610
58627,1110
51650,1367
58623,6996
32757,7775
18212,98
20689,122
13156,188
20680,2311
20687,1418
55579,11788
93406,17323
20355,635
20350,635
44501,3165
44502,3165
44503,3165
44504,3165
44505,3165
44506,3165
44507,3165
44509,3165
29532,3826
92109,15733
92108,15733
92107,15733
92106,15733
95337,17551
92104,15733
92103,15733
95330,13627
92101,15733
66621,10099
66620,10099
66622,10099
66625,10099
66624,10099
66626,10099
66629,10099
85376,16596
74170,15049
74171,15049
85379,2432
26351,4234
26354,162
55705,907
32503,7712
32502,7712
32505,7712
32504,7712
32507,7712
32506,7712
32509,7712
32508,7712
93274,12285
93275,12285
93272,3995
93271,46
75368,4603
98029,18116
75360,4603
98025,3038
98023,18108
75367,4603
57702,10704
57703,10704
57701,10704
57709,10704
52069,1438
52065,9858
60118,3327
60111,10465
60113,6268
60112,2769
60117,1597
82515,216
82510,6821
82513,10255
97225,847
97224,847
97227,847
97221,847
97220,847
97223,847
97222,847
97229,847
97228,847
37023,5849
37022,2225
37024,2228
37027,2228
67230,13989
67232,13989
67235,13989
30271,7315
30270,7318
30273,6771
30272,5644
30274,1622
30277,5220
76040,15334
76041,12976
4270,179
4276,569
4275,324
79247,12895
91316,15717
79245,2803
72295,7140
91311,1788
97826,11983
79248,9310
99786,4714
23183,5110
23181,2137
23187,58
23186,58
23185,58
23188,58
87820,7270
99782,15089
87829,15830
25928,5352
23459,5572
23458,5572
72437,3930
72430,5273
72433,14074
72432,4169
23451,5572
23453,5572
23452,5572
23455,5572
23454,5572
23457,5572
23456,5572
29202,1400
76958,8801
76953,10291
76950,9458
76957,12367
73521,14859
73522,14859
29201,1400
92662,17252
92663,17252
73526,5976
92661,17252
73528,8484
29206,1400
29207,1400
74553,13976
74555,7137
74556,11002
74559,8094
6127,1175
6126,1153
6120,1153
6123,1153
6129,1393
6128,1392
21776,2549
85539,6025
85532,10084
85533,1531
85531,7161
85536,9133
85534,7065
85535,1259
75603,13145
75602,13145
75601,13145
75607,13145
75606,13145
75605,13145
75604,13145
75608,13145
38402,1400
38401,1400
62836,5726
70073,14302
70076,5212
70381,8789
70380,8789
36035,18
36034,1602
36037,529
84665,188
84664,1054
84667,47
84663,3154
84662,4842
18603,770
18601,1783
33206,6025
87002,8682
39754,1253
39750,6205
44073,9690
44076,1298
12972,888
7081,61
7083,765
71030,8918
71033,866
50548,8614
71038,5297
71039,8226
76561,13041
76565,4394
76564,6607
76569,1417
15478,570
15477,2618
40404,6330
40403,6330
40402,4102
47750,10300
81402,2061
81403,2061
13734,1313
65529,3770
11380,2161
89177,16840
43279,1791
11385,1619
11386,1619
43272,1791
43271,1791
43270,1791
89178,16840
89179,16840
19155,2986
19154,2986
19151,2986
19150,2986
19153,2986
19152,2986
94203,4423
94206,4423
94207,4423
94204,4423
94205,4423
94208,4423
94209,4423
65650,1985
65653,7467
65655,3122
65657,2046
65656,5157
65658,8756
80759,8631
80758,7587
80755,1206
80754,348
80751,188
80750,14176
46001,3944
99201,13837
99203,13837
99202,13837
99205,13837
99204,13837
99207,13837
99206,13837
99209,13837
99208,13837
7863,179
95558,3811
7860,395
95556,462
7869,382
42633,1056
12128,397
12121,347
49327,7795
90008,17011
90009,17011
90004,17011
90005,17011
90006,17011
90007,17011
49325,802
90002,17011
90003,17011
63110,10550
63111,10550
63112,10550
63113,10550
63114,10550
63115,10550
63116,10550
63117,10550
63118,10550
63119,10550
54950,491
54957,11711
48366,371
48360,10421
48361,10421
48362,10421
48363,542
62867,1238
62864,899
62863,4368
62860,9686
49946,4047
49942,738
68771,382
68111,7596
68773,11114
68777,187
68779,2018
48092,49
48093,49
48090,49
48091,49
45064,338
48097,5617
45066,3938
45067,1948
45068,6978
45069,4805
48098,663
48099,663
59858,4062
59859,7581
98845,2116
44333,3082
2861,544
2862,544
2865,224
68116,7596
28564,6849
24239,3021
28561,6849
28562,6849
28563,6849
24236,4558
79001,3853
62242,10300
79003,3507
62246,529
62245,2535
79008,15854
62249,2537
34208,7942
34209,7942
34202,7942
34203,7942
34204,7942
34205,7942
34206,7942
34207,7942
35151,8062
34236,7950
98363,18189
34238,7950
67743,931
67745,3408
67749,9691
67748,10477
79051,11839
89815,3939
35182,5575
23612,5578
59327,7467
97846,16521
97840,1060
97843,17666
61748,216
61747,214
97848,6019
73722,230
77230,3478
73720,12316
73724,290
73728,6936
77235,3478
78847,8514
78842,8514
78840,8514
78841,8514
73098,4769
73099,3669
92318,4720
73090,1580
73093,635
92312,4948
73095,882
92311,4948
32310,7667
32311,7667
32312,7667
32313,7667
32314,7667
32315,7667
32316,7667
32317,7667
32318,7667
55939,530
38256,3154
75444,8756
75447,5764
75446,4121
75440,5757
75442,9877
26143,1591
26147,5131
79821,7734
30062,2801
72919,12597
33448,7840
58849,9926
33443,7839
33442,7839
58847,646
33446,7840
33445,7840
58843,576
72913,12597
36545,737
36544,1590
36547,8304
63877,8174
63875,8593
63873,3225
63870,10615
63878,7294
34949,8005
34948,8005
34947,8005
34946,8005
83261,877
83262,12489
83263,1438
18444,1266
18445,1612
71630,13957
71631,8177
71639,8691
18448,4577
76365,3195
76364,12293
76366,13734
33991,7914
33990,7914
33993,7914
33994,7912
78011,1221
78010,6332
78013,5990
78012,12376
78015,15647
39342,491
39341,6555
39345,395
31599,7523
31598,7523
47514,1713
47515,4925
33527,293
51401,9494
48050,1238
27557,1998
86340,16685
86341,16685
91506,9714
91507,9714
91504,9714
91505,9714
91502,9714
91503,9714
91501,9714
91508,9714
74454,823
74457,1302
74456,1438
42032,1791
42031,158
42036,1105
42035,8394
49872,7451
6350,366
10169,2027
10168,2027
10167,2027
10166,2027
10165,2027
10164,2027
10163,2027
10162,2027
10161,2027
10160,2027
49870,876
14883,187
45262,9866
45263,9866
45267,9866
45264,9866
45268,9866
45269,9866
85705,16637
85704,16637
85707,16637
85706,16637
44139,1135
85703,16637
80950,16099
44135,2766
44134,2766
44131,5763
44130,2766
44132,9701
1609,200
1608,200
1603,200
1602,200
1605,200
1604,200
1607,200
1606,200
71171,14484
71172,14484
5477,85
14269,3166
14264,3166
14265,3166
14267,3166
14260,3166
14261,3166
5478,1129
14263,3166
45886,8742
45887,5041
45884,4508
87413,1347
45882,8057
45889,1075
29901,6824
83702,16395
29903,6824
29902,6824
83707,16395
29904,6824
29907,6824
29906,6824
83709,16395
83708,16395
48930,3358
48933,3358
48937,3358
78648,14300
7543,1629
7544,1629
76207,5153
16134,534
19340,4779
16130,21
32321,518
10997,2137
10990,124
32327,7402
32326,7402
65441,10082
82945,11117
65444,9804
82943,8469
65446,4441
2212,323
2211,323
2210,323
2217,323
2215,323
96507,17823
43028,4041
43029,3628
43023,20
43021,5157
43026,7615
43027,2785
43025,611
46218,10052
46219,10052
46211,10052
46216,10052
46217,10052
46214,10052
52767,2557
17776,1092
52765,9026
52760,1266
52769,1945
17778,510
60670,12932
60673,12932
60674,12932
60675,12932
60677,12932
60678,12932
27944,6643
80549,7832
80546,2681
80540,1764
80541,3047
80542,14104
20447,635
48116,334
48115,358
20444,635
48113,10383
45740,1197
48111,1588
20440,635
27499,1325
27498,1325
48118,341
63091,12308
63090,635
95747,9622
63099,10438
95741,17676
95742,17676
78259,7872
78258,7872
78253,7872
78252,7872
78251,7872
78250,7872
78257,7872
78256,7872
78255,7872
78254,7872
10203,2027
59313,6433
30999,891
34433,7962
34432,7962
34431,7962
34434,7962
50264,6629
50266,10931
50262,10007
24375,3907
24377,2506
68920,3256
68922,6821
68923,3310
68924,13882
68925,12374
68927,13552
68929,2449
67950,10087
77345,6369
67952,1266
67953,4162
67954,12456
77341,8153
77342,8153
77343,8153
77348,8153
77349,8153
28716,290
28714,6331
94596,9792
94597,9792
94595,9792
94592,17466
94590,17466
72645,6238
94598,9792
73119,14911
73118,14911
73115,14911
73114,14911
73117,14911
73116,14911
73111,14911
73110,14911
73113,14911
73112,14911
55016,8585
32872,6349
55011,10675
32877,6349
93747,9634
93744,9634
93745,9634
55018,9769
55019,5631
93740,9634
93741,9634
35470,1549
35473,2261
35475,2261
35476,2261
23803,2405
23801,1538
23804,2405
23805,2405
27130,6477
25401,2892
25402,2892
25403,2892
25404,2892
25405,2892
32122,7638
32121,7638
32120,7638
32127,7639
32126,7638
32125,7638
32124,7638
32129,7639
32128,7639
26261,1834
56098,11728
56097,839
66781,8948
56091,4943
56090,2926
57328,3735
57329,5722
57325,957
57326,957
57322,10944
57323,2947
84011,16436
84016,4032
84014,444
84015,4032
75254,4603
84018,4726
75250,4603
75251,4603
75252,4603
75253,4603
2155,344
4984,593
4987,663
4986,45
76309,15363
14069,1602
14065,729
3240,162
3247,616
70752,7546
70754,1549
70755,3206
70759,4979
35660,88
71409,5336
71404,3310
71407,10462
71406,408
38774,6731
38776,6470
38778,8320
30560,6895
30563,5212
30565,4576
30566,5865
40145,216
40146,1590
40140,1539
83545,10454
83547,12331
83546,14196
83541,6167
90209,7971
89721,10522
13493,95
30385,3310
6537,1238
6534,1238
87731,2807
87736,8173
30380,3310
6530,1238
6531,1238
30388,3310
6538,1238
77808,9564
77803,9564
77802,9564
77801,9564
77807,9564
77806,9564
77805,9564
72324,201
72327,10334
72322,1527
18471,3365
35809,8153
35808,8153
35803,8153
35802,8153
35805,8153
35804,8153
35807,8153
35806,8153
43552,3145
43550,8765
43551,3145
43556,5176
43554,8544
43558,1248
74864,14108
74866,10550
74868,3878
74869,7552
17573,4298
13402,739
13406,1736
13408,1265
62438,1951
62439,2718
20603,4943
20602,4943
20604,4943
62431,12294
62435,11042
62436,2475
80034,16012
80035,135
80036,135
80037,16010
80030,135
80031,135
80038,16009
46982,758
85008,2818
85009,2818
46984,490
85002,2818
42204,4101
42206,150
42201,5049
85007,2818
85004,2818
85005,2818
48463,2115
48461,2611
11937,1464
15946,1063
64001,3256
28269,1221
28266,1221
28265,1221
28263,1221
28262,1221
28260,1221
8666,1948
89446,16995
89444,7832
66849,12879
89440,12754
89441,7552
66840,8384
66843,13026
51009,3611
51007,7737
51006,10559
51003,712
51001,3082
61318,4962
61319,10779
61310,10135
61312,406
61313,152
8084,1492
25177,1129
56258,4917
56257,2801
56256,739
93940,81
93942,81
93943,81
93944,81
65767,9488
65760,10621
65769,1553
61862,3221
61864,9619
61865,5035
60190,4393
60193,12854
60192,12858
60195,12854
60194,12854
60197,12839
60196,12854
60199,12839
99524,18400
21218,5111
48208,1104
21211,5111
21210,5111
21213,5111
21212,5111
21215,5111
21214,5111
21217,5111
21216,5111
1851,242
1852,242
1853,242
1854,242
43615,9595
43614,9595
43617,9595
43611,9595
43610,9595
43613,9595
43612,9595
81025,6865
81027,13791
43619,626
81021,406
81022,4772
81023,8724
48206,1104
68062,9507
68065,7732
68064,8356
68069,2841
68068,635
48204,1104
94624,542
94620,6426
94621,542
94622,542
94623,542
36916,1936
36915,412
90714,1951
90715,1951
90711,1951
90712,1951
90713,1951
58346,28
58345,4648
58344,10958
58343,2388
58341,10885
54641,3480
54648,1518
54649,1439
62777,61
62776,61
99590,10733
99599,18400
48707,10487
48701,3082
91396,12830
91395,17075
91394,17074
91393,17073
91392,17072
48708,10487
91390,17076
99627,12020
99629,18454
92169,15733
59436,1110
59435,8638
59433,5454
59430,5153
30817,6712
30816,5637
30810,4643
73832,5970
29676,282
29675,1915
29673,6426
29672,3906
73834,3166
73835,13157
73838,9
29679,3906
29678,3906
78772,4001
78773,4001
78774,4001
78778,4001
31141,3310
31145,3310
31146,3310
97475,61
79423,15947
91977,2123
91976,2123
79424,15947
91979,2123
91978,2123
67855,1262
97478,61
67857,3201
34669,216
67851,8784
67853,10018
97479,5842
34667,216
50014,10856
50013,10856
50012,10856
50011,10856
66101,13613
66102,13613
66103,13613
66104,13613
66105,13613
66106,13613
66109,13613
61453,1995
61452,140
61451,9881
61455,10370
61459,2801
28106,6717
28107,3409
28105,6717
3851,350
3858,395
38957,890
38951,6506
75935,9363
75934,1077
75936,9
38958,2624
75930,7737
75932,5624
73301,4001
93539,166
32627,3122
93531,646
93535,166
93534,166
93536,166
98509,18218
98508,9028
75688,3234
38487,4309
38485,4211
98501,9028
75682,622
75680,6210
75687,5167
75686,679
75685,8094
75684,14222
53562,274
92117,15733
85244,10285
85246,10285
74085,5617
85248,10285
85249,10285
27305,350
74338,5989
74339,7364
61841,7285
74330,10853
74331,3006
71302,3944
71303,3944
71301,3944
71306,3944
71307,3944
71309,3944
33179,6025
33178,6025
84190,16469
33173,6025
33172,6025
33170,6025
33177,6025
33176,6025
84199,16469
33174,6025
7003,1347
7004,1110
7007,1527
33280,6025
33283,6025
37705,7557
37709,1040
41426,6750
83354,16333
83355,125
83350,1304
47862,2807
47865,202
47868,878
76654,8306
76657,11198
76650,12189
40489,3498
40486,6676
33827,394
33826,7889
33823,402
38107,2803
38106,2803
38105,2803
38104,2803
38103,2803
38101,2803
38109,2803
38108,2803
72828,11425
72829,444
30734,6125
30736,3715
72823,5744
72826,8683
72827,7224
72824,1588
21235,5111
5744,34
47283,510
47280,6912
5747,20
5748,655
47138,388
47134,1232
47135,616
47136,2479
47130,1232
47131,1232
47132,1232
47133,1232
15216,3454
15217,3454
15214,3454
15215,3454
15212,3454
87508,8652
15210,3454
15211,3454
87505,8652
87504,8652
87507,8652
87506,8652
87501,8652
87503,8652
15219,3454
39271,737
42502,490
42503,490
42501,490
16541,3942
16546,3942
16544,3942
97029,17723
97027,1760
88220,15484
97024,1536
63622,1096
63623,7960
63620,5123
63621,3673
63624,12498
63625,8237
21053,4493
64168,13613
81228,14937
81226,34
81227,12700
64162,13613
64163,13613
64164,13613
64165,13613
64166,13613
64167,13613
49670,2261
63195,10550
63197,10550
41858,7298
41855,638
53132,296
53138,11144
58103,7543
58102,7543
96860,17902
58104,7543
58107,7543
54487,9171
58109,7543
58108,7543
